block_intersection,severity_code,collision_type,person_count,ped_count,pedcyl_count,veh_count,junction_type,sdot_coldesc,in_attention,under_infl,weather,road_cond,light_cond,ped_right_way,speeding,s._col_desc,crosswalkkey,hit_parked_car,latitude,longitude
0,1,Cycles,1,0,1,0,Mid-Block (not related to intersection),PEDALCYCLIST OVERTURNED IN ROAD,0,0,Clear or Partly Cloudy,Other,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.64715114296732,-122.3046092448236
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.67573704171851,-122.26656513433059
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.52331233900897,-122.2764032545482
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.68485752898552,-122.29053796491476
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61388302316643,-122.35309719792409
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61927351293272,-122.32483051743284
0,1,Cycles,2,0,1,1,Mid-Block (but intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Dusk,1,0,Vehicle - Pedalcyclist,0,0,47.61522861996618,-122.32277471159632
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.7036266950817,-122.35274740341123
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.638632858198434,-122.37614859833953
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.65043101671818,-122.34983490359792
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.53445065621352,-122.37661323320887
0,1,Cycles,5,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61037733880475,-122.34695317506771
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.65488891153886,-122.32570273372149
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.62577678511252,-122.3350870019462
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61849072175995,-122.3261814885882
0,2,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.60709668985418,-122.30893627731207
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, RIGHT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,,
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.615254391446285,-122.31815943391057
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.609780570210454,-122.33935700687486
1,1,Cycles,2,0,1,1,At Intersection (intersection related),MOTOR VEHICLE RAN OFF ROAD - HIT FIXED OBJECT,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.68165808077612,-122.32748855205195
0,0,Cycles,2,0,1,1,Mid-Block (but intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.57980934600271,-122.32636353984505
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.615449718161365,-122.33072969571377
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.598337593315385,-122.31722797859959
0,1,Cycles,2,0,1,1,Mid-Block (but intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Overcast,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.6087233530366,-122.33531971877683
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.65585828440232,-122.31979632525896
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.64315393189997,-122.30204704254218
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Unknown,Unknown,Unknown,1,0,Vehicle - Pedalcyclist,0,0,47.66134408729115,-122.32510772930044
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.54959667945357,-122.2873363400777
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK OBJECT IN ROAD,0,0,Overcast,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.66953608498372,-122.30484305939513
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.678757570659,-122.32498923023235
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,1,Vehicle - Pedalcyclist,0,0,47.72327032300744,-122.36230234782127
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60865809544408,-122.32912359482559
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61521815296026,-122.32680418837404
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.66626671821327,-122.30060498001896
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.603483889707505,-122.33206224633403
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61240799514365,-122.32487608472948
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.65621054315735,-122.31269635281937
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.68678736489454,-122.32295136020734
1,1,Cycles,3,0,2,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.54735691145158,-122.32015235327171
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.58118095701364,-122.38452860211218
1,1,Cycles,2,0,2,0,At Intersection (intersection related),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.66514111962682,-122.29562154638501
0,1,Cycles,3,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK PEDESTRIAN,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.615970191487186,-122.35288593630614
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61525914921324,-122.31750882190089
1,2,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.67937219886514,-122.2653146199442
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.5649635314921,-122.28842391501999
1,2,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.52468360855733,-122.36452635269949
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.508197040202504,-122.37214076524059
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.615218748198224,-122.32552884050469
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.63781489434226,-122.3070462663797
0,1,Cycles,5,0,1,1,Mid-Block (but intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE REAR END,1,0,Overcast,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61832778522556,-122.33845125540968
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Raining,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.64878360260188,-122.32343616749887
1,3,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.54650397898805,-122.37640010301406
0,1,Cycles,1,0,1,0,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dusk,0,0,Vehicle - Pedalcyclist,0,0,47.6613854420301,-122.34140593782853
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61271039099492,-122.34737243262128
1,1,Cycles,4,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.68494934959731,-122.39084796601357
0,2,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.68179174009841,-122.36097931721508
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.70110840724521,-122.28933891156453
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.64958972852735,-122.34974744884168
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, RIGHT SIDE AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.61095626102577,-122.31148354311992
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.55101515293384,-122.3017401915698
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.62456147767136,-122.34757102031288
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.668678389222315,-122.3847455470643
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60701683754301,-122.33068899816642
0,1,Cycles,3,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.60612546493049,-122.32220235986128
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.71421240711268,-122.29822972659235
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61465412128639,-122.32078948868036
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.60800896071418,-122.30276995562322
0,1,Cycles,3,0,1,2,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.612989913993864,-122.34586158783074
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.705989802578706,-122.3554596781755
1,2,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.51604341420036,-122.37129737142885
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.6555624429401,-122.32964932399963
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.53703456896778,-122.28470685779965
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.615377589604904,-122.3106605140051
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Overcast,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.618273763101605,-122.33099941022449
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.7328464994026,-122.29240305378806
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,1,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.62648210322236,-122.33912756652096
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights Off,1,0,Vehicle - Pedalcyclist,0,0,47.612917397233026,-122.31416739449831
0,1,Cycles,1,0,1,0,Mid-Block (not related to intersection),PEDALCYCLIST OVERTURNED IN ROAD,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.602661335858706,-122.33284477631612
1,2,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Raining,Wet,Dark - Street Lights On,0,0,Vehicle - Pedalcyclist,0,0,47.65565486714734,-122.33745050690466
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61851728831017,-122.33425488148924
0,2,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.625593827697344,-122.33918659664991
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.6470883454034,-122.34975206855756
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.64639608411817,-122.30461411524813
0,1,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.57002059923522,-122.27835128600842
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.60467777601554,-122.33392354160402
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, REAR END",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.612781510508185,-122.34154107872972
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.6827723725016,-122.34448441440495
1,2,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.625418103081856,-122.34625917417348
1,0,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.678556370481004,-122.32683662731364
0,1,Cycles,3,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Overcast,Wet,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.563895037626494,-122.31339860253118
1,1,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.59920482885765,-122.33418803153756
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.55665533773853,-122.40048817748544
0,1,Cycles,2,0,1,1,Driveway Junction,PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.643612560559156,-122.30212674644044
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.56291162469525,-122.38677531782332
0,2,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.64151665653793,-122.32940753165336
1,1,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.61306259489485,-122.34003289773935
0,0,Cycles,2,0,1,1,Mid-Block (not related to intersection),"MOTOR VEHICLE STRUCK PEDALCYCLIST, LEFT SIDE SIDESWIPE",0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.58425203588863,-122.28789275696462
0,2,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.661366250684935,-122.32956791480395
0,2,Cycles,2,0,1,1,Driveway Junction,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.690566701467645,-122.3458665519422
1,0,Cycles,3,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.65297596413605,-122.31246414473328
0,1,Cycles,5,0,1,1,Mid-Block (but intersection related),"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",0,0,Overcast,Wet,Dark - Street Lights On,1,0,Vehicle - Pedalcyclist,0,0,47.601445086056735,-122.31756839878125
1,0,Cycles,2,0,1,1,At Intersection (intersection related),PEDALCYCLIST STRUCK MOTOR VEHICLE FRONT END AT ANGLE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.643736343292865,-122.30212607447056
1,1,Cycles,2,0,1,1,At Intersection (intersection related),"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",0,0,Clear or Partly Cloudy,Dry,Daylight,1,0,Vehicle - Pedalcyclist,0,0,47.615254391446285,-122.31815943391057
0,1,Cycles,2,0,1,1,Mid-Block (not related to intersection),PEDALCYCLIST STRUCK MOTOR VEHICLE LEFT SIDE SIDESWIPE,0,0,Clear or Partly Cloudy,Dry,Daylight,0,0,Vehicle - Pedalcyclist,0,0,47.630151643151216,-122.3422997762902
